defi_protocol,logic_addr,storage_addr,func_sign,platform,block_number,,,
GTON Capital,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xdd62ed3e,Fantom,55579000,,,
GTON Capital,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xec126c77,Fantom,55579000,,,
GTON Capital,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xf75c2664,Fantom,55579000,,,
GTON Capital,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xf954734e,Fantom,55579000,,,
GTON Capital,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xfbfa77cf,Fantom,55579000,,,
GTON Capital,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xfca3b5aa,Fantom,55579000,,,
GTON Capital,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0xc1be9a4d5d45beeacae296a7bd5fadbfc14602c4,0x00000000,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x6fdde03,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x95ea7b3,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x18160ddd,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x23b872dd,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x30adf81f,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x313ce567,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x3644e515,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x39509351,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x40c10f19,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x42966c68,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x6817031b,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x70a08231,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x715018a6,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x79cc6790,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x7ecebe00,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x8da5cb5b,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x95d89b41,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0xa22b35ce,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0xa457c2d7,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0xa9059cbb,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0xd505accf,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0xdd62ed3e,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0xf2fde38b,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0xfbfa77cf,Fantom,55579000,,,
Volta DAO,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x4c9993c7107495020c2ce9a13d11839f48ecd2e6,0x00000000,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x1ffc9a7,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x6fdde03,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x95ea7b3,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x18160ddd,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x23b872dd,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x248a9ca3,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x2f2ff15d,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x313ce567,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x355274ea,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x36568abe,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x39509351,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x3f4ba83a,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x40c10f19,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x42966c68,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x5c975abb,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x70a08231,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79cc6790,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x8456cb59,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x9010d07c,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x91d14854,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x95d89b41,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0xa217fddf,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0xa457c2d7,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0xa9059cbb,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0xca15c873,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0xd5391393,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0xd547741f,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0xdd62ed3e,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0xe63ab1e9,Fantom,55579000,,,
Radial,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x79360aF49edd44F3000303ae212671ac94bB8ba7,0x00000000,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x6fdde03,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x95ea7b3,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x18160ddd,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x23b872dd,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x313ce567,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x39509351,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x42966c68,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x70a08231,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x79cc6790,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x95d89b41,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0xa457c2d7,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0xa9059cbb,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0xdd62ed3e,Fantom,55579000,,,
ZooCoin,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0x00000000,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x00000000,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x6fdde03,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x95ea7b3,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x18160ddd,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x20606b70,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x23b872dd,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x313ce567,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3644e515,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x39509351,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x40c10f19,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x587cde1e,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x5c19a95c,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x5db30bb1,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x6fcfff45,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x70a08231,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x715018a6,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x782d6fe1,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x7ecebe00,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x8da5cb5b,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x95d89b41,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0xa457c2d7,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0xa9059cbb,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0xb4b5ea57,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0xc3cda520,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0xd505accf,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0xdd62ed3e,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0xe7a324dc,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0xf1127ed8,Fantom,55579000,,,
ShadeCash,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0x3a3841f5fa9f2c283ea567d5aeea3af022dd2262,0xf2fde38b,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6fdde03,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x95ea7b3,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x18160ddd,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x23b872dd,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x30adf81f,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x313ce567,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x3644e515,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x39509351,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x40c10f19,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x42966c68,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6817031b,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x70a08231,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x715018a6,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x79cc6790,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x7ecebe00,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x8da5cb5b,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x95d89b41,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0xa22b35ce,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0xa457c2d7,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0xa9059cbb,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0xd505accf,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0xdd62ed3e,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0xf2fde38b,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0xfbfa77cf,Fantom,55579000,,,
Luxor Money,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x6671E20b83Ba463F270c8c75dAe57e3Cc246cB2b,0x00000000,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x6a95a80,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x6fdde03,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x95ea7b3,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0xc86911d,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x177611ec,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x18160ddd,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x1ad9339a,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x23b872dd,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x29605e77,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x30adf81f,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x313ce567,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x3644e515,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x39509351,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x40c10f19,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x42966c68,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x48bdd198,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x570ca735,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x58615c1b,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x5bf43a97,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x6817031b,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x70a08231,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x715018a6,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x79cc6790,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x7ecebe00,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x8da5cb5b,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0x95d89b41,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0xa22b35ce,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0xa457c2d7,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0xa9059cbb,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0xb65d08b0,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0xbdc27cc1,Fantom,55579000,,,
MiniPanther DAO,0x3264810174f577F82DDD4FD08818F368AC363505,0x3264810174f577F82DDD4FD08818F368AC363505,0xc22cc116,Fantom,55579000,,,
